==========================================
=== MECCANO BASELINE (30ep) ===
==========================================
=== TRAINING ===
python traineval.py --ek_version=meccano --epochs=30 --batch_size=32 --num_classes=61 --seq_len_obs=10 --seq_len_unobs=3 --learnable_weight=True
training dataset size: 4679
evaluation dataset size: 2584
Epoch:0 (1/147) Data: 1.273503s | Batch: 1.895s | future_traj_r_loss: 0.368 | future_traj_l_loss: 0.210 | rec_r_loss: 1.001| rec_l_loss: 1.005| total_loss: 2.622 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.505 
Epoch:8 (18/147) Data: 0.000790s | Batch: 0.158s | future_traj_r_loss: 0.055 | future_traj_l_loss: 0.071 | rec_r_loss: 0.038| rec_l_loss: 0.038| total_loss: 0.217 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.032 
Epoch:8 (19/147) Data: 0.000773s | Batch: 0.156s | future_traj_r_loss: 0.052 | future_traj_l_loss: 0.056 | rec_r_loss: 0.038| rec_l_loss: 0.038| total_loss: 0.209 | future_valid_r: 30.0 | future_valid_l: 29.0 | obj_loss: 0.024 
Epoch:8 (20/147) Data: 0.001450s | Batch: 0.154s | future_traj_r_loss: 0.062 | future_traj_l_loss: 0.061 | rec_r_loss: 0.038| rec_l_loss: 0.038| total_loss: 0.229 | future_valid_r: 31.0 | future_valid_l: 29.0 | obj_loss: 0.025 
Epoch:8 (21/147) Data: 0.000752s | Batch: 0.153s | future_traj_r_loss: 0.055 | future_traj_l_loss: 0.060 | rec_r_loss: 0.040| rec_l_loss: 0.040| total_loss: 0.250 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.017 
Epoch:8 (22/147) Data: 0.000798s | Batch: 0.151s | future_traj_r_loss: 0.061 | future_traj_l_loss: 0.039 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.208 | future_valid_r: 31.0 | future_valid_l: 29.0 | obj_loss: 0.021 
Epoch:8 (23/147) Data: 0.000761s | Batch: 0.149s | future_traj_r_loss: 0.073 | future_traj_l_loss: 0.064 | rec_r_loss: 0.038| rec_l_loss: 0.039| total_loss: 0.232 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.019 
Epoch:8 (24/147) Data: 0.000767s | Batch: 0.148s | future_traj_r_loss: 0.061 | future_traj_l_loss: 0.085 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.258 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.032 
Epoch:8 (25/147) Data: 0.000758s | Batch: 0.147s | future_traj_r_loss: 0.057 | future_traj_l_loss: 0.039 | rec_r_loss: 0.039| rec_l_loss: 0.039| total_loss: 0.197 | future_valid_r: 32.0 | future_valid_l: 32.0 | obj_loss: 0.030 
Epoch:8 (26/147) Data: 0.000746s | Batch: 0.146s | future_traj_r_loss: 0.063 | future_traj_l_loss: 0.056 | rec_r_loss: 0.040| rec_l_loss: 0.039| total_loss: 0.209 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.020 
Epoch:8 (27/147) Data: 0.000753s | Batch: 0.145s | future_traj_r_loss: 0.055 | future_traj_l_loss: 0.075 | rec_r_loss: 0.041| rec_l_loss: 0.039| total_loss: 0.231 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.033 
Epoch:8 (28/147) Data: 0.000756s | Batch: 0.144s | future_traj_r_loss: 0.040 | future_traj_l_loss: 0.084 | rec_r_loss: 0.041| rec_l_loss: 0.039| total_loss: 0.243 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.016 
Epoch:8 (29/147) Data: 0.000787s | Batch: 0.143s | future_traj_r_loss: 0.120 | future_traj_l_loss: 0.099 | rec_r_loss: 0.040| rec_l_loss: 0.039| total_loss: 0.317 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.035 
Epoch:8 (30/147) Data: 0.000736s | Batch: 0.142s | future_traj_r_loss: 0.063 | future_traj_l_loss: 0.038 | rec_r_loss: 0.039| rec_l_loss: 0.039| total_loss: 0.217 | future_valid_r: 32.0 | future_valid_l: 30.0 | obj_loss: 0.027 
Epoch:8 (31/147) Data: 0.000775s | Batch: 0.141s | future_traj_r_loss: 0.084 | future_traj_l_loss: 0.081 | rec_r_loss: 0.040| rec_l_loss: 0.039| total_loss: 0.289 | future_valid_r: 31.0 | future_valid_l: 29.0 | obj_loss: 0.027 
Epoch:8 (32/147) Data: 0.000742s | Batch: 0.141s | future_traj_r_loss: 0.055 | future_traj_l_loss: 0.038 | rec_r_loss: 0.039| rec_l_loss: 0.039| total_loss: 0.193 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.032 
Epoch:8 (33/147) Data: 0.000973s | Batch: 0.140s | future_traj_r_loss: 0.045 | future_traj_l_loss: 0.040 | rec_r_loss: 0.038| rec_l_loss: 0.039| total_loss: 0.187 | future_valid_r: 32.0 | future_valid_l: 29.0 | obj_loss: 0.019 
Epoch:8 (34/147) Data: 0.000797s | Batch: 0.139s | future_traj_r_loss: 0.075 | future_traj_l_loss: 0.032 | rec_r_loss: 0.039| rec_l_loss: 0.039| total_loss: 0.227 | future_valid_r: 31.0 | future_valid_l: 29.0 | obj_loss: 0.025 
Epoch:8 (35/147) Data: 0.000812s | Batch: 0.139s | future_traj_r_loss: 0.053 | future_traj_l_loss: 0.048 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.195 | future_valid_r: 32.0 | future_valid_l: 29.0 | obj_loss: 0.023 
Epoch:8 (36/147) Data: 0.000763s | Batch: 0.138s | future_traj_r_loss: 0.100 | future_traj_l_loss: 0.060 | rec_r_loss: 0.038| rec_l_loss: 0.038| total_loss: 0.250 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.029 
Epoch:8 (37/147) Data: 0.000743s | Batch: 0.138s | future_traj_r_loss: 0.045 | future_traj_l_loss: 0.071 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.228 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.023 
Epoch:8 (38/147) Data: 0.000778s | Batch: 0.137s | future_traj_r_loss: 0.069 | future_traj_l_loss: 0.044 | rec_r_loss: 0.039| rec_l_loss: 0.037| total_loss: 0.227 | future_valid_r: 32.0 | future_valid_l: 32.0 | obj_loss: 0.022 
Epoch:8 (39/147) Data: 0.000827s | Batch: 0.137s | future_traj_r_loss: 0.047 | future_traj_l_loss: 0.045 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.201 | future_valid_r: 32.0 | future_valid_l: 29.0 | obj_loss: 0.022 
Epoch:8 (40/147) Data: 0.000828s | Batch: 0.136s | future_traj_r_loss: 0.086 | future_traj_l_loss: 0.045 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.245 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.037 
Epoch:8 (41/147) Data: 0.000787s | Batch: 0.136s | future_traj_r_loss: 0.050 | future_traj_l_loss: 0.073 | rec_r_loss: 0.038| rec_l_loss: 0.037| total_loss: 0.236 | future_valid_r: 28.0 | future_valid_l: 32.0 | obj_loss: 0.023 
Epoch:8 (42/147) Data: 0.000808s | Batch: 0.135s | future_traj_r_loss: 0.050 | future_traj_l_loss: 0.050 | rec_r_loss: 0.038| rec_l_loss: 0.037| total_loss: 0.180 | future_valid_r: 32.0 | future_valid_l: 32.0 | obj_loss: 0.024 
Epoch:8 (43/147) Data: 0.000779s | Batch: 0.135s | future_traj_r_loss: 0.088 | future_traj_l_loss: 0.054 | rec_r_loss: 0.039| rec_l_loss: 0.037| total_loss: 0.248 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.033 
Epoch:8 (44/147) Data: 0.000776s | Batch: 0.135s | future_traj_r_loss: 0.067 | future_traj_l_loss: 0.068 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.233 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.024 
Epoch:8 (45/147) Data: 0.000829s | Batch: 0.134s | future_traj_r_loss: 0.070 | future_traj_l_loss: 0.052 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.231 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.024 
Epoch:8 (46/147) Data: 0.000793s | Batch: 0.134s | future_traj_r_loss: 0.044 | future_traj_l_loss: 0.049 | rec_r_loss: 0.038| rec_l_loss: 0.037| total_loss: 0.184 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.019 
Epoch:8 (47/147) Data: 0.000783s | Batch: 0.134s | future_traj_r_loss: 0.061 | future_traj_l_loss: 0.068 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.253 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.028 
Epoch:8 (48/147) Data: 0.000878s | Batch: 0.133s | future_traj_r_loss: 0.069 | future_traj_l_loss: 0.049 | rec_r_loss: 0.038| rec_l_loss: 0.038| total_loss: 0.209 | future_valid_r: 32.0 | future_valid_l: 30.0 | obj_loss: 0.028 
Epoch:8 (49/147) Data: 0.000834s | Batch: 0.133s | future_traj_r_loss: 0.078 | future_traj_l_loss: 0.052 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.225 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.023 
Epoch:8 (50/147) Data: 0.000810s | Batch: 0.133s | future_traj_r_loss: 0.039 | future_traj_l_loss: 0.073 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.209 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.023 
Epoch:8 (51/147) Data: 0.000794s | Batch: 0.133s | future_traj_r_loss: 0.031 | future_traj_l_loss: 0.027 | rec_r_loss: 0.036| rec_l_loss: 0.036| total_loss: 0.160 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.031 
Epoch:8 (52/147) Data: 0.000775s | Batch: 0.132s | future_traj_r_loss: 0.075 | future_traj_l_loss: 0.055 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.246 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.027 
Epoch:8 (53/147) Data: 0.000793s | Batch: 0.132s | future_traj_r_loss: 0.048 | future_traj_l_loss: 0.043 | rec_r_loss: 0.038| rec_l_loss: 0.038| total_loss: 0.183 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.019 
Epoch:8 (54/147) Data: 0.000913s | Batch: 0.132s | future_traj_r_loss: 0.061 | future_traj_l_loss: 0.052 | rec_r_loss: 0.039| rec_l_loss: 0.039| total_loss: 0.210 | future_valid_r: 32.0 | future_valid_l: 32.0 | obj_loss: 0.028 
Epoch:8 (55/147) Data: 0.000872s | Batch: 0.132s | future_traj_r_loss: 0.065 | future_traj_l_loss: 0.060 | rec_r_loss: 0.039| rec_l_loss: 0.039| total_loss: 0.240 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.025 
Epoch:8 (56/147) Data: 0.000823s | Batch: 0.131s | future_traj_r_loss: 0.060 | future_traj_l_loss: 0.052 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.233 | future_valid_r: 32.0 | future_valid_l: 32.0 | obj_loss: 0.024 
Epoch:8 (57/147) Data: 0.000759s | Batch: 0.131s | future_traj_r_loss: 0.048 | future_traj_l_loss: 0.039 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.184 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.029 
Epoch:8 (58/147) Data: 0.001370s | Batch: 0.131s | future_traj_r_loss: 0.069 | future_traj_l_loss: 0.065 | rec_r_loss: 0.039| rec_l_loss: 0.037| total_loss: 0.259 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.019 
Epoch:8 (59/147) Data: 0.000810s | Batch: 0.131s | future_traj_r_loss: 0.084 | future_traj_l_loss: 0.049 | rec_r_loss: 0.039| rec_l_loss: 0.039| total_loss: 0.233 | future_valid_r: 32.0 | future_valid_l: 30.0 | obj_loss: 0.018 
Epoch:8 (60/147) Data: 0.000805s | Batch: 0.130s | future_traj_r_loss: 0.059 | future_traj_l_loss: 0.074 | rec_r_loss: 0.039| rec_l_loss: 0.039| total_loss: 0.237 | future_valid_r: 29.0 | future_valid_l: 28.0 | obj_loss: 0.025 
Epoch:8 (61/147) Data: 0.001591s | Batch: 0.130s | future_traj_r_loss: 0.063 | future_traj_l_loss: 0.048 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.206 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.032 
Epoch:8 (62/147) Data: 0.001520s | Batch: 0.130s | future_traj_r_loss: 0.061 | future_traj_l_loss: 0.045 | rec_r_loss: 0.038| rec_l_loss: 0.039| total_loss: 0.220 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.023 
Epoch:8 (63/147) Data: 0.001031s | Batch: 0.130s | future_traj_r_loss: 0.056 | future_traj_l_loss: 0.063 | rec_r_loss: 0.038| rec_l_loss: 0.037| total_loss: 0.210 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.020 
Epoch:8 (64/147) Data: 0.000830s | Batch: 0.130s | future_traj_r_loss: 0.050 | future_traj_l_loss: 0.069 | rec_r_loss: 0.038| rec_l_loss: 0.038| total_loss: 0.196 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.029 
Epoch:8 (65/147) Data: 0.000758s | Batch: 0.130s | future_traj_r_loss: 0.064 | future_traj_l_loss: 0.061 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.235 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.025 
Epoch:8 (66/147) Data: 0.000795s | Batch: 0.129s | future_traj_r_loss: 0.050 | future_traj_l_loss: 0.043 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.176 | future_valid_r: 26.0 | future_valid_l: 31.0 | obj_loss: 0.036 
Epoch:8 (67/147) Data: 0.000793s | Batch: 0.129s | future_traj_r_loss: 0.064 | future_traj_l_loss: 0.063 | rec_r_loss: 0.040| rec_l_loss: 0.038| total_loss: 0.212 | future_valid_r: 32.0 | future_valid_l: 29.0 | obj_loss: 0.031 
Epoch:8 (68/147) Data: 0.000763s | Batch: 0.129s | future_traj_r_loss: 0.065 | future_traj_l_loss: 0.078 | rec_r_loss: 0.040| rec_l_loss: 0.038| total_loss: 0.267 | future_valid_r: 32.0 | future_valid_l: 30.0 | obj_loss: 0.024 
Epoch:8 (69/147) Data: 0.000748s | Batch: 0.129s | future_traj_r_loss: 0.084 | future_traj_l_loss: 0.056 | rec_r_loss: 0.038| rec_l_loss: 0.037| total_loss: 0.234 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.026 
Epoch:8 (70/147) Data: 0.000977s | Batch: 0.129s | future_traj_r_loss: 0.033 | future_traj_l_loss: 0.070 | rec_r_loss: 0.040| rec_l_loss: 0.040| total_loss: 0.208 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.020 
Epoch:8 (71/147) Data: 0.000759s | Batch: 0.129s | future_traj_r_loss: 0.056 | future_traj_l_loss: 0.065 | rec_r_loss: 0.040| rec_l_loss: 0.039| total_loss: 0.213 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.020 
Epoch:8 (72/147) Data: 0.000789s | Batch: 0.128s | future_traj_r_loss: 0.058 | future_traj_l_loss: 0.084 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.245 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.027 
Epoch:8 (73/147) Data: 0.001378s | Batch: 0.128s | future_traj_r_loss: 0.055 | future_traj_l_loss: 0.050 | rec_r_loss: 0.038| rec_l_loss: 0.038| total_loss: 0.195 | future_valid_r: 27.0 | future_valid_l: 32.0 | obj_loss: 0.022 
Epoch:8 (74/147) Data: 0.000769s | Batch: 0.128s | future_traj_r_loss: 0.122 | future_traj_l_loss: 0.077 | rec_r_loss: 0.040| rec_l_loss: 0.040| total_loss: 0.314 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.024 
Epoch:8 (75/147) Data: 0.000772s | Batch: 0.128s | future_traj_r_loss: 0.059 | future_traj_l_loss: 0.094 | rec_r_loss: 0.043| rec_l_loss: 0.041| total_loss: 0.243 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.020 
Epoch:8 (76/147) Data: 0.000781s | Batch: 0.128s | future_traj_r_loss: 0.097 | future_traj_l_loss: 0.046 | rec_r_loss: 0.043| rec_l_loss: 0.039| total_loss: 0.240 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.014 
Epoch:8 (77/147) Data: 0.000767s | Batch: 0.128s | future_traj_r_loss: 0.070 | future_traj_l_loss: 0.094 | rec_r_loss: 0.043| rec_l_loss: 0.038| total_loss: 0.262 | future_valid_r: 27.0 | future_valid_l: 30.0 | obj_loss: 0.033 
Epoch:8 (78/147) Data: 0.000795s | Batch: 0.128s | future_traj_r_loss: 0.044 | future_traj_l_loss: 0.041 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.187 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.025 
Epoch:8 (79/147) Data: 0.000783s | Batch: 0.127s | future_traj_r_loss: 0.076 | future_traj_l_loss: 0.067 | rec_r_loss: 0.040| rec_l_loss: 0.038| total_loss: 0.245 | future_valid_r: 31.0 | future_valid_l: 28.0 | obj_loss: 0.026 
Epoch:8 (80/147) Data: 0.000810s | Batch: 0.127s | future_traj_r_loss: 0.058 | future_traj_l_loss: 0.060 | rec_r_loss: 0.039| rec_l_loss: 0.039| total_loss: 0.236 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.026 
Epoch:8 (81/147) Data: 0.000776s | Batch: 0.127s | future_traj_r_loss: 0.107 | future_traj_l_loss: 0.070 | rec_r_loss: 0.040| rec_l_loss: 0.040| total_loss: 0.259 | future_valid_r: 31.0 | future_valid_l: 29.0 | obj_loss: 0.027 
Epoch:8 (82/147) Data: 0.000789s | Batch: 0.127s | future_traj_r_loss: 0.118 | future_traj_l_loss: 0.058 | rec_r_loss: 0.040| rec_l_loss: 0.039| total_loss: 0.294 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.029 
Epoch:8 (83/147) Data: 0.000769s | Batch: 0.127s | future_traj_r_loss: 0.071 | future_traj_l_loss: 0.053 | rec_r_loss: 0.040| rec_l_loss: 0.038| total_loss: 0.231 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.025 
Epoch:8 (84/147) Data: 0.000809s | Batch: 0.127s | future_traj_r_loss: 0.072 | future_traj_l_loss: 0.044 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.236 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.028 
Epoch:8 (85/147) Data: 0.000776s | Batch: 0.127s | future_traj_r_loss: 0.065 | future_traj_l_loss: 0.050 | rec_r_loss: 0.040| rec_l_loss: 0.038| total_loss: 0.218 | future_valid_r: 29.0 | future_valid_l: 30.0 | obj_loss: 0.028 
Epoch:8 (86/147) Data: 0.000816s | Batch: 0.127s | future_traj_r_loss: 0.084 | future_traj_l_loss: 0.038 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.254 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.024 
Epoch:8 (87/147) Data: 0.000787s | Batch: 0.127s | future_traj_r_loss: 0.073 | future_traj_l_loss: 0.092 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.240 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.027 
Epoch:8 (88/147) Data: 0.000780s | Batch: 0.126s | future_traj_r_loss: 0.053 | future_traj_l_loss: 0.032 | rec_r_loss: 0.040| rec_l_loss: 0.037| total_loss: 0.165 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.020 
Epoch:8 (89/147) Data: 0.000837s | Batch: 0.126s | future_traj_r_loss: 0.071 | future_traj_l_loss: 0.043 | rec_r_loss: 0.042| rec_l_loss: 0.037| total_loss: 0.209 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.031 
Epoch:8 (90/147) Data: 0.000825s | Batch: 0.126s | future_traj_r_loss: 0.054 | future_traj_l_loss: 0.031 | rec_r_loss: 0.038| rec_l_loss: 0.038| total_loss: 0.177 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.028 
Epoch:8 (91/147) Data: 0.000747s | Batch: 0.126s | future_traj_r_loss: 0.047 | future_traj_l_loss: 0.039 | rec_r_loss: 0.038| rec_l_loss: 0.037| total_loss: 0.186 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.024 
Epoch:8 (92/147) Data: 0.000788s | Batch: 0.126s | future_traj_r_loss: 0.064 | future_traj_l_loss: 0.054 | rec_r_loss: 0.039| rec_l_loss: 0.040| total_loss: 0.231 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.026 
Epoch:8 (93/147) Data: 0.000776s | Batch: 0.126s | future_traj_r_loss: 0.047 | future_traj_l_loss: 0.049 | rec_r_loss: 0.040| rec_l_loss: 0.038| total_loss: 0.211 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.027 
Epoch:8 (94/147) Data: 0.000739s | Batch: 0.126s | future_traj_r_loss: 0.080 | future_traj_l_loss: 0.067 | rec_r_loss: 0.040| rec_l_loss: 0.040| total_loss: 0.207 | future_valid_r: 32.0 | future_valid_l: 30.0 | obj_loss: 0.025 
Epoch:8 (95/147) Data: 0.000787s | Batch: 0.126s | future_traj_r_loss: 0.051 | future_traj_l_loss: 0.048 | rec_r_loss: 0.038| rec_l_loss: 0.038| total_loss: 0.190 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.020 
Epoch:8 (96/147) Data: 0.000768s | Batch: 0.126s | future_traj_r_loss: 0.051 | future_traj_l_loss: 0.053 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.197 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.030 
Epoch:8 (97/147) Data: 0.000778s | Batch: 0.126s | future_traj_r_loss: 0.076 | future_traj_l_loss: 0.057 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.237 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.019 
Epoch:8 (98/147) Data: 0.000811s | Batch: 0.126s | future_traj_r_loss: 0.056 | future_traj_l_loss: 0.049 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.196 | future_valid_r: 30.0 | future_valid_l: 28.0 | obj_loss: 0.025 
Epoch:8 (99/147) Data: 0.000791s | Batch: 0.125s | future_traj_r_loss: 0.082 | future_traj_l_loss: 0.061 | rec_r_loss: 0.038| rec_l_loss: 0.038| total_loss: 0.265 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.020 
Epoch:8 (100/147) Data: 0.000768s | Batch: 0.125s | future_traj_r_loss: 0.041 | future_traj_l_loss: 0.054 | rec_r_loss: 0.038| rec_l_loss: 0.037| total_loss: 0.199 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.018 
Epoch:8 (101/147) Data: 0.000783s | Batch: 0.125s | future_traj_r_loss: 0.084 | future_traj_l_loss: 0.088 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.300 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.023 
Epoch:8 (102/147) Data: 0.000773s | Batch: 0.125s | future_traj_r_loss: 0.069 | future_traj_l_loss: 0.044 | rec_r_loss: 0.038| rec_l_loss: 0.038| total_loss: 0.225 | future_valid_r: 32.0 | future_valid_l: 29.0 | obj_loss: 0.024 
Epoch:8 (103/147) Data: 0.000778s | Batch: 0.125s | future_traj_r_loss: 0.069 | future_traj_l_loss: 0.039 | rec_r_loss: 0.037| rec_l_loss: 0.037| total_loss: 0.205 | future_valid_r: 31.0 | future_valid_l: 29.0 | obj_loss: 0.019 
Epoch:8 (104/147) Data: 0.000822s | Batch: 0.125s | future_traj_r_loss: 0.054 | future_traj_l_loss: 0.058 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.201 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.019 
Epoch:8 (105/147) Data: 0.000767s | Batch: 0.125s | future_traj_r_loss: 0.042 | future_traj_l_loss: 0.041 | rec_r_loss: 0.039| rec_l_loss: 0.038| total_loss: 0.180 | future_valid_r: 30.0 | future_valid_l: 29.0 | obj_loss: 0.017 
Epoch:8 (106/147) Data: 0.000784s | Batch: 0.125s | future_traj_r_loss: 0.061 | future_traj_l_loss: 0.042 | rec_r_loss: 0.037| rec_l_loss: 0.036| total_loss: 0.194 | future_valid_r: 31.0 | future_valid_l: 29.0 | obj_loss: 0.016 
Epoch:8 (107/147) Data: 0.000768s | Batch: 0.125s | future_traj_r_loss: 0.058 | future_traj_l_loss: 0.057 | rec_r_loss: 0.037| rec_l_loss: 0.037| total_loss: 0.233 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.024 
Epoch:8 (108/147) Data: 0.000747s | Batch: 0.125s | future_traj_r_loss: 0.074 | future_traj_l_loss: 0.048 | rec_r_loss: 0.039| rec_l_loss: 0.037| total_loss: 0.200 | future_valid_r: 29.0 | future_valid_l: 29.0 | obj_loss: 0.025 
Epoch:8 (109/147) Data: 0.000761s | Batch: 0.125s | future_traj_r_loss: 0.053 | future_traj_l_loss: 0.050 | rec_r_loss: 0.038| rec_l_loss: 0.037| total_loss: 0.212 | future_valid_r: 32.0 | future_valid_l: 32.0 | obj_loss: 0.028 
Epoch:8 (110/147) Data: 0.000733s | Batch: 0.125s | future_traj_r_loss: 0.047 | future_traj_l_loss: 0.059 | rec_r_loss: 0.038| rec_l_loss: 0.037| total_loss: 0.202 | future_valid_r: 29.0 | future_valid_l: 29.0 | obj_loss: 0.021 
Epoch:8 (111/147) Data: 0.000780s | Batch: 0.125s | future_traj_r_loss: 0.073 | future_traj_l_loss: 0.060 | rec_r_loss: 0.037| rec_l_loss: 0.036| total_loss: 0.255 | future_valid_r: 31.0 | future_valid_l: 28.0 | obj_loss: 0.022 
Epoch:8 (112/147) Data: 0.000778s | Batch: 0.125s | future_traj_r_loss: 0.046 | future_traj_l_loss: 0.052 | rec_r_loss: 0.039| rec_l_loss: 0.037| total_loss: 0.188 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.023 
Epoch:8 (113/147) Data: 0.000759s | Batch: 0.124s | future_traj_r_loss: 0.057 | future_traj_l_loss: 0.035 | rec_r_loss: 0.037| rec_l_loss: 0.037| total_loss: 0.192 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.025 
Epoch:8 (114/147) Data: 0.000797s | Batch: 0.124s | future_traj_r_loss: 0.052 | future_traj_l_loss: 0.040 | rec_r_loss: 0.038| rec_l_loss: 0.037| total_loss: 0.195 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.016 
Epoch:8 (115/147) Data: 0.001470s | Batch: 0.124s | future_traj_r_loss: 0.041 | future_traj_l_loss: 0.039 | rec_r_loss: 0.038| rec_l_loss: 0.037| total_loss: 0.188 | future_valid_r: 32.0 | future_valid_l: 32.0 | obj_loss: 0.024 
